,Unnamed: 0,description,food_class,food_category,serving_size,serving_size_unit,calories_serving_size,calories_100g,calories_unit,protein_serving_size,protein_100g,protein_unit,fat_serving_size,fat_100g,fat_unit,sugar_serving_size,sugar_100g,sugar_unit,sodium_serving_size,sodium_100g,sodium_unit,cholesterol_serving_size,cholesterol_100g,cholesterol_unit,carbohydrates_serving_size,carbohydrates_100g,carbohydrates_unit,fiber_serving_size,fiber_100g,fiber_unit,protein_calories,fat_calories,carb_calories
1077,0,"Chicken tenders or strips, NFS",Survey,"Chicken patties, nuggets and tenders",100,g,,271.0,kcal,,19.2,g,,5.78,g,,0.4,g,,769.0,mg,,48.0,mg,,17.2,g,,1.2,g,76.8,52.02,68.8
1078,0,"Chicken tenders or strips, breaded, from fast food",Survey,"Chicken patties, nuggets and tenders",100,g,,271.0,kcal,,19.2,g,,5.78,g,,0.4,g,,769.0,mg,,48.0,mg,,17.2,g,,1.2,g,76.8,52.02,68.8
1079,0,"Chicken tenders or strips, breaded, from restaurant",Survey,"Chicken patties, nuggets and tenders",100,g,,283.0,kcal,,18.8,g,,6.07,g,,0.39,g,,791.0,mg,,49.0,mg,,16.9,g,,1.2,g,75.2,54.63,67.6
1080,0,"Chicken tenders or strips, breaded, from school lunch",Survey,"Chicken patties, nuggets and tenders",100,g,,270.0,kcal,,15.7,g,,4.19,g,,0.49,g,,511.0,mg,,50.0,mg,,22.9,g,,2.2,g,62.8,37.71,91.6
1081,0,"Chicken tenders or strips, breaded, from frozen",Survey,"Chicken patties, nuggets and tenders",100,g,,240.0,kcal,,14.6,g,,6.24,g,,0.5700000000000001,g,,527.0,mg,,36.0,mg,,14.9,g,,1.7000000000000002,g,58.4,56.16,59.6
1082,0,"Chicken tenders or strips, breaded, from other sources",Survey,"Chicken patties, nuggets and tenders",100,g,,262.0,kcal,,17.8,g,,5.92,g,,0.45,g,,696.0,mg,,44.0,mg,,16.5,g,,1.4,g,71.2,53.28,66.0
1083,0,"Fried chicken chunks, Puerto Rican style",Survey,"Chicken, whole pieces",100,g,,349.0,kcal,,21.0,g,,4.43,g,,0.41,g,,594.0,mg,,108.0,mg,,20.6,g,,0.9,g,84.0,39.87,82.4
1084,0,"Turkey, NFS",Survey,"Turkey, duck, other poultry",100,g,,139.0,kcal,,28.8,g,,0.524,g,,0.0,g,,467.0,mg,,76.0,mg,,0.0,g,,0.0,g,115.2,4.716,0.0
1085,0,"Turkey, light meat, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,139.0,kcal,,28.8,g,,0.524,g,,0.0,g,,467.0,mg,,76.0,mg,,0.0,g,,0.0,g,115.2,4.716,0.0
1086,0,"Turkey, light meat, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,169.0,kcal,,28.3,g,,1.58,g,,0.0,g,,468.0,mg,,84.0,mg,,0.03,g,,0.0,g,113.2,14.22,0.12
1087,0,"Turkey, light meat, breaded, baked or fried, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,173.0,kcal,,27.3,g,,1.04,g,,0.56,g,,197.0,mg,,68.0,mg,,6.46,g,,0.4,g,109.2,9.36,25.84
1088,0,"Turkey, light meat, breaded, baked or fried, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,200.0,kcal,,26.8,g,,1.99,g,,0.56,g,,198.0,mg,,76.0,mg,,6.48,g,,0.4,g,107.2,17.91,25.92
1089,0,"Turkey, light meat, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,139.0,kcal,,28.8,g,,0.524,g,,0.0,g,,467.0,mg,,76.0,mg,,0.0,g,,0.0,g,115.2,4.716,0.0
1090,0,"Turkey, light meat, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,169.0,kcal,,28.3,g,,1.58,g,,0.0,g,,468.0,mg,,84.0,mg,,0.03,g,,0.0,g,113.2,14.22,0.12
1091,0,"Turkey, dark meat, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,167.0,kcal,,26.9,g,,1.65,g,,0.0,g,,458.0,mg,,119.0,mg,,0.0,g,,0.0,g,107.6,14.85,0.0
1092,0,"Turkey, dark meat, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,202.0,kcal,,26.5,g,,2.92,g,,0.0,g,,461.0,mg,,125.0,mg,,0.05,g,,0.0,g,106.0,26.28,0.2
1093,0,"Turkey, light and dark meat, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,151.0,kcal,,28.0,g,,1.01,g,,0.0,g,,464.0,mg,,94.0,mg,,0.0,g,,0.0,g,112.0,9.09,0.0
1094,0,"Turkey, light and dark meat, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,183.0,kcal,,27.5,g,,2.16,g,,0.0,g,,465.0,mg,,102.0,mg,,0.04,g,,0.0,g,110.0,19.44,0.16
1095,0,"Turkey, light or dark meat, fried, coated, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,165.0,kcal,,27.2,g,,1.37,g,,0.11,g,,274.0,mg,,94.0,mg,,1.4,g,,0.0,g,108.8,12.330000000000002,5.6
1096,0,"Turkey, light or dark meat, fried, coated, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,192.0,kcal,,26.2,g,,2.42,g,,0.11,g,,270.0,mg,,100.0,mg,,1.4,g,,0.0,g,104.8,21.78,5.6
1097,0,"Turkey, light or dark meat, stewed, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,158.0,kcal,,31.2,g,,0.5660000000000001,g,,0.1,g,,610.0,mg,,92.0,mg,,0.19,g,,0.0,g,124.8,5.094,0.76
1098,0,"Turkey light or dark meat, stewed, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,204.0,kcal,,30.2,g,,2.56,g,,0.07,g,,576.0,mg,,98.0,mg,,0.14,g,,0.0,g,120.8,23.04,0.56
1099,0,"Turkey, light or dark meat, smoked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,208.0,kcal,,28.1,g,,2.47,g,,0.0,g,,996.0,mg,,82.0,mg,,0.0,g,,0.0,g,112.4,22.23,0.0
1100,0,"Turkey, light or dark meat, smoked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,162.0,kcal,,29.3,g,,1.41,g,,0.0,g,,996.0,mg,,76.0,mg,,0.0,g,,0.0,g,117.2,12.69,0.0
1101,0,"Turkey, drumstick, cooked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,144.0,kcal,,28.5,g,,0.906,g,,0.0,g,,455.0,mg,,88.0,mg,,0.0,g,,0.0,g,114.0,8.154,0.0
1102,0,"Turkey, drumstick, cooked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,206.0,kcal,,27.6,g,,2.7,g,,0.0,g,,399.0,mg,,84.0,mg,,0.0,g,,0.0,g,110.4,24.3,0.0
1103,0,"Turkey, drumstick, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,144.0,kcal,,28.5,g,,0.906,g,,0.0,g,,455.0,mg,,88.0,mg,,0.0,g,,0.0,g,114.0,8.154,0.0
1104,0,"Turkey, drumstick, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,203.0,kcal,,26.9,g,,2.8200000000000003,g,,0.0,g,,442.0,mg,,93.0,mg,,0.0,g,,0.0,g,107.6,25.380000000000003,0.0
1105,0,"Turkey, drumstick, smoked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,200.0,kcal,,27.9,g,,2.72,g,,0.0,g,,996.0,mg,,85.0,mg,,0.0,g,,0.0,g,111.6,24.48,0.0
1106,0,"Turkey, thigh, cooked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,182.0,kcal,,24.4,g,,2.8,g,,0.0,g,,457.0,mg,,112.0,mg,,0.27,g,,0.0,g,97.6,25.2,1.08
1107,0,"Turkey, thigh, cooked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,161.0,kcal,,26.9,g,,1.65,g,,0.0,g,,458.0,mg,,119.0,mg,,0.0,g,,0.0,g,107.6,14.85,0.0
1108,0,"Turkey, neck",Survey,"Turkey, duck, other poultry",100,g,,161.0,kcal,,22.3,g,,2.02,g,,0.0,g,,566.0,mg,,127.0,mg,,0.0,g,,0.0,g,89.2,18.18,0.0
1109,0,"Turkey, wing, cooked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,139.0,kcal,,28.8,g,,0.524,g,,0.0,g,,467.0,mg,,76.0,mg,,0.0,g,,0.0,g,115.2,4.716,0.0
1110,0,"Turkey, wing, cooked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,202.0,kcal,,26.9,g,,2.44,g,,0.0,g,,442.0,mg,,79.0,mg,,0.0,g,,0.0,g,107.6,21.96,0.0
1111,0,"Turkey, wing, smoked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,221.0,kcal,,27.4,g,,2.93,g,,0.0,g,,996.0,mg,,81.0,mg,,0.0,g,,0.0,g,109.6,26.37,0.0
1112,0,"Turkey, tail",Survey,"Turkey, duck, other poultry",100,g,,294.0,kcal,,22.2,g,,5.84,g,,0.0,g,,485.0,mg,,88.0,mg,,0.0,g,,0.0,g,88.8,52.56,0.0
1113,0,"Turkey, back",Survey,"Turkey, duck, other poultry",100,g,,203.0,kcal,,25.6,g,,3.26,g,,0.0,g,,557.0,mg,,86.0,mg,,0.0,g,,0.0,g,102.4,29.34,0.0
1114,0,"Turkey, canned",Survey,"Turkey, duck, other poultry",100,g,,185.0,kcal,,25.3,g,,1.98,g,,0.0,g,,482.0,mg,,50.0,mg,,0.9,g,,0.0,g,101.2,17.82,3.6
1115,0,"Turkey, ground",Survey,"Turkey, duck, other poultry",100,g,,201.0,kcal,,27.1,g,,2.89,g,,0.0,g,,400.0,mg,,92.0,mg,,0.0,g,,0.0,g,108.4,26.01,0.0
1116,0,"Turkey, nuggets",Survey,"Turkey, duck, other poultry",100,g,,236.0,kcal,,22.2,g,,2.54,g,,1.48,g,,334.0,mg,,60.0,mg,,17.1,g,,1.1,g,88.8,22.86,68.4
1117,0,"Turkey bacon, cooked",Survey,Bacon,100,g,,368.0,kcal,,29.5,g,,6.87,g,,4.24,g,,2020.0,mg,,153.0,mg,,4.24,g,,0.0,g,118.0,61.83,16.96
1118,0,"Turkey bacon, reduced sodium, cooked",Survey,Bacon,100,g,,253.0,kcal,,13.3,g,,4.28,g,,0.0,g,,900.0,mg,,100.0,mg,,4.8,g,,0.0,g,53.2,38.52,19.2
1119,0,"Turkey with barbecue sauce, skin eaten",Survey,Poultry mixed dishes,100,g,,195.0,kcal,,18.2,g,,2.33,g,,9.97,g,,467.0,mg,,67.0,mg,,12.2,g,,0.3,g,72.8,20.97,48.8
1120,0,"Turkey with barbecue sauce, skin not eaten",Survey,Poultry mixed dishes,100,g,,150.0,kcal,,18.9,g,,0.74,g,,9.97,g,,464.0,mg,,59.0,mg,,12.2,g,,0.3,g,75.6,6.66,48.8
1121,0,"Duck, cooked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,336.0,kcal,,18.9,g,,3.64,g,,0.0,g,,221.0,mg,,84.0,mg,,0.0,g,,0.0,g,75.6,32.76,0.0
1122,0,"Duck, cooked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,200.0,kcal,,23.4,g,,1.48,g,,0.0,g,,227.0,mg,,89.0,mg,,0.0,g,,0.0,g,93.6,13.32,0.0
1123,0,"Duck, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,336.0,kcal,,18.9,g,,3.64,g,,0.0,g,,221.0,mg,,84.0,mg,,0.0,g,,0.0,g,75.6,32.76,0.0
1124,0,"Duck, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,200.0,kcal,,23.4,g,,1.48,g,,0.0,g,,227.0,mg,,89.0,mg,,0.0,g,,0.0,g,93.6,13.32,0.0
1125,0,"Duck, pressed, Chinese",Survey,"Turkey, duck, other poultry",100,g,,151.0,kcal,,5.34,g,,2.73,g,,4.04,g,,288.0,mg,,22.0,mg,,6.24,g,,0.4,g,21.36,24.57,24.96
1126,0,"Goose, wild, roasted",Survey,"Turkey, duck, other poultry",100,g,,304.0,kcal,,25.1,g,,2.51,g,,0.0,g,,232.0,mg,,91.0,mg,,0.0,g,,0.0,g,100.4,22.59,0.0
1127,0,"Cornish game hen, cooked, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,257.0,kcal,,22.1,g,,3.5700000000000003,g,,0.0,g,,386.0,mg,,130.0,mg,,0.0,g,,0.0,g,88.4,32.13,0.0
1128,0,"Cornish game hen, cooked, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,133.0,kcal,,23.1,g,,0.932,g,,0.0,g,,385.0,mg,,105.0,mg,,0.0,g,,0.0,g,92.4,8.388,0.0
1129,0,"Cornish game hen, roasted, skin eaten",Survey,"Turkey, duck, other poultry",100,g,,257.0,kcal,,22.1,g,,3.5700000000000003,g,,0.0,g,,386.0,mg,,130.0,mg,,0.0,g,,0.0,g,88.4,32.13,0.0
1130,0,"Cornish game hen, roasted, skin not eaten",Survey,"Turkey, duck, other poultry",100,g,,133.0,kcal,,23.1,g,,0.932,g,,0.0,g,,385.0,mg,,105.0,mg,,0.0,g,,0.0,g,92.4,8.388,0.0
1131,0,"Dove, cooked, NS as to cooking method",Survey,"Turkey, duck, other poultry",100,g,,212.0,kcal,,23.8,g,,2.72,g,,0.0,g,,219.0,mg,,116.0,mg,,0.0,g,,0.0,g,95.2,24.48,0.0
1132,0,"Dove, fried",Survey,"Turkey, duck, other poultry",100,g,,223.0,kcal,,23.1,g,,3.01,g,,0.12,g,,198.0,mg,,114.0,mg,,1.44,g,,0.0,g,92.4,27.09,5.76
1133,0,"Quail, cooked",Survey,"Turkey, duck, other poultry",100,g,,226.0,kcal,,25.0,g,,3.47,g,,0.0,g,,214.0,mg,,86.0,mg,,0.0,g,,0.0,g,100.0,31.23,0.0
1134,0,"Pheasant, cooked",Survey,"Turkey, duck, other poultry",100,g,,238.0,kcal,,32.3,g,,1.18,g,,0.0,g,,205.0,mg,,89.0,mg,,0.0,g,,0.0,g,129.2,10.62,0.0
1135,0,"Chicken, baby food, NS as to strained or junior",Survey,Baby food: meat and dinners,100,g,,138.0,kcal,,13.8,g,,2.12,g,,0.0,g,,49.0,mg,,60.0,mg,,0.05,g,,0.0,g,55.2,19.08,0.2
1136,0,"Chicken, baby food, strained",Survey,Baby food: meat and dinners,100,g,,130.0,kcal,,13.7,g,,1.92,g,,0.0,g,,49.0,mg,,61.0,mg,,0.1,g,,0.0,g,54.8,17.28,0.4
1137,0,"Chicken, baby food, junior",Survey,Baby food: meat and dinners,100,g,,146.0,kcal,,14.0,g,,2.33,g,,0.0,g,,49.0,mg,,59.0,mg,,0.0,g,,0.0,g,56.0,20.97,0.0
1138,0,"Turkey, baby food, NS as to strained or junior",Survey,Baby food: meat and dinners,100,g,,111.0,kcal,,11.5,g,,1.74,g,,0.0,g,,49.0,mg,,58.0,mg,,1.4,g,,0.0,g,46.0,15.66,5.6
1139,0,"Turkey, baby food, strained",Survey,Baby food: meat and dinners,100,g,,111.0,kcal,,11.5,g,,1.74,g,,0.0,g,,49.0,mg,,58.0,mg,,1.4,g,,0.0,g,46.0,15.66,5.6
1140,0,"Turkey, baby food, junior",Survey,Baby food: meat and dinners,100,g,,111.0,kcal,,11.5,g,,1.74,g,,0.0,g,,49.0,mg,,58.0,mg,,1.4,g,,0.0,g,46.0,15.66,5.6
1141,0,"Chicken stick, baby food",Survey,Baby food: meat and dinners,100,g,,188.0,kcal,,14.6,g,,2.99,g,,1.4,g,,267.0,mg,,78.0,mg,,1.5,g,,0.2,g,58.4,26.910000000000004,6.0
1142,0,"Turkey stick, baby food",Survey,Baby food: meat and dinners,100,g,,188.0,kcal,,13.7,g,,3.62,g,,1.4,g,,295.0,mg,,65.0,mg,,1.4,g,,0.2,g,54.8,32.58,5.6
1143,0,"Beef liver, braised",Survey,Liver and organ meats,100,g,,189.0,kcal,,28.8,g,,1.1,g,,0.0,g,,401.0,mg,,393.0,mg,,5.09,g,,0.0,g,115.2,9.9,20.36
1144,0,"Beef liver, fried",Survey,Liver and organ meats,100,g,,174.0,kcal,,26.3,g,,1.01,g,,0.0,g,,399.0,mg,,378.0,mg,,5.12,g,,0.0,g,105.2,9.09,20.48
1145,0,"Chicken liver, braised",Survey,Liver and organ meats,100,g,,166.0,kcal,,24.3,g,,1.97,g,,0.0,g,,398.0,mg,,558.0,mg,,0.86,g,,0.0,g,97.2,17.73,3.44
1146,0,"Chicken liver, fried",Survey,Liver and organ meats,100,g,,189.0,kcal,,20.0,g,,2.38,g,,0.02,g,,443.0,mg,,392.0,mg,,6.41,g,,0.2,g,80.0,21.42,25.64
1147,0,"Liver paste or pate, chicken",Survey,Liver and organ meats,100,g,,201.0,kcal,,13.4,g,,2.46,g,,0.0,g,,386.0,mg,,391.0,mg,,6.55,g,,0.0,g,53.6,22.14,26.2
1148,0,"Heart, cooked",Survey,Liver and organ meats,100,g,,164.0,kcal,,28.2,g,,0.977,g,,0.0,g,,381.0,mg,,210.0,mg,,0.15,g,,0.0,g,112.8,8.793,0.6
1149,0,"Kidney, cooked",Survey,Liver and organ meats,100,g,,157.0,kcal,,27.0,g,,1.13,g,,0.0,g,,416.0,mg,,710.0,mg,,0.0,g,,0.0,g,108.0,10.169999999999998,0.0
1150,0,"Sweetbreads, cooked",Survey,Liver and organ meats,100,g,,124.0,kcal,,22.5,g,,0.312,g,,0.0,g,,381.0,mg,,347.0,mg,,0.0,g,,0.0,g,90.0,2.808,0.0
1151,0,"Brains, cooked",Survey,Liver and organ meats,100,g,,150.0,kcal,,11.6,g,,1.62,g,,0.0,g,,429.0,mg,,3070.0,mg,,1.47,g,,0.0,g,46.4,14.580000000000002,5.88
1152,0,"Tongue, cooked",Survey,Liver and organ meats,100,g,,282.0,kcal,,19.1,g,,0.74,g,,0.0,g,,387.0,mg,,131.0,mg,,0.0,g,,0.0,g,76.4,6.66,0.0
1153,0,"Tongue, smoked, cured, or pickled, cooked",Survey,Cold cuts and cured meats,100,g,,277.0,kcal,,18.8,g,,0.727,g,,0.0,g,,1040.0,mg,,129.0,mg,,0.0,g,,0.0,g,75.2,6.543,0.0
1154,0,"Tongue pot roast, Puerto Rican style",Survey,Liver and organ meats,100,g,,317.0,kcal,,21.0,g,,0.898,g,,0.02,g,,1240.0,mg,,144.0,mg,,0.34,g,,0.1,g,84.0,8.082,1.36
1155,0,"Tripe, cooked",Survey,Liver and organ meats,100,g,,89.0,kcal,,12.6,g,,0.188,g,,0.0,g,,441.0,mg,,127.0,mg,,0.0,g,,0.0,g,50.4,1.692,0.0
1156,0,"Chitterlings, cooked",Survey,Liver and organ meats,100,g,,231.0,kcal,,12.4,g,,1.21,g,,0.0,g,,340.0,mg,,275.0,mg,,0.0,g,,0.0,g,49.6,10.89,0.0
1157,0,"Hog maws, cooked",Survey,Liver and organ meats,100,g,,250.0,kcal,,26.5,g,,1.4,g,,0.0,g,,565.0,mg,,351.0,mg,,0.0,g,,0.0,g,106.0,12.6,0.0
1158,0,"Gizzard, cooked",Survey,Liver and organ meats,100,g,,153.0,kcal,,30.1,g,,0.35,g,,0.0,g,,378.0,mg,,367.0,mg,,0.0,g,,0.0,g,120.4,3.1500000000000004,0.0
1159,0,"Frankfurter or hot dog, NFS",Survey,Frankfurters,100,g,,331.0,kcal,,12.3,g,,1.0,g,,1.33,g,,872.0,mg,,61.0,mg,,3.04,g,,0.0,g,49.2,9.0,12.16
1160,0,"Frankfurter or hot dog, cheese-filled",Survey,Frankfurters,100,g,,305.0,kcal,,11.7,g,,5.23,g,,2.64,g,,993.0,mg,,84.0,mg,,5.01,g,,0.0,g,46.8,47.07000000000001,20.04
1161,0,"Frankfurter or hot dog, beef",Survey,Frankfurters,100,g,,331.0,kcal,,12.3,g,,1.0,g,,1.33,g,,872.0,mg,,61.0,mg,,3.04,g,,0.0,g,49.2,9.0,12.16
1162,0,"Frankfurter or hot dog, beef and pork",Survey,Frankfurters,100,g,,292.0,kcal,,10.2,g,,5.67,g,,2.9,g,,976.0,mg,,82.0,mg,,5.28,g,,0.0,g,40.8,51.03,21.12
1163,0,"Frankfurter or hot dog, beef and pork, reduced fat or light",Survey,Frankfurters,100,g,,292.0,kcal,,10.2,g,,5.67,g,,2.9,g,,976.0,mg,,82.0,mg,,5.28,g,,0.0,g,40.8,51.03,21.12
1164,0,"Frankfurter or hot dog, meat and poultry, fat free",Survey,Frankfurters,100,g,,115.0,kcal,,13.2,g,,0.368,g,,0.0,g,,880.0,mg,,43.0,mg,,11.8,g,,0.0,g,52.8,3.312,47.2
1165,0,"Frankfurter or hot dog, meat and poultry",Survey,Frankfurters,100,g,,292.0,kcal,,10.2,g,,5.67,g,,2.9,g,,976.0,mg,,82.0,mg,,5.28,g,,0.0,g,40.8,51.03,21.12
1166,0,"Frankfurter or hot dog, meat and poultry, reduced fat or light",Survey,Frankfurters,100,g,,127.0,kcal,,16.3,g,,0.379,g,,0.0,g,,983.0,mg,,46.0,mg,,8.84,g,,0.1,g,65.2,3.411,35.36
1167,0,"Frankfurter or hot dog, chicken",Survey,Frankfurters,100,g,,235.0,kcal,,12.9,g,,4.16,g,,1.27,g,,911.0,mg,,81.0,mg,,4.01,g,,0.0,g,51.6,37.44,16.04
1168,0,"Frankfurter or hot dog, turkey",Survey,Frankfurters,100,g,,235.0,kcal,,12.9,g,,4.16,g,,1.27,g,,911.0,mg,,81.0,mg,,4.01,g,,0.0,g,51.6,37.44,16.04
1169,0,"Frankfurter or hot dog, beef, reduced fat or light",Survey,Frankfurters,100,g,,127.0,kcal,,16.3,g,,0.379,g,,0.0,g,,983.0,mg,,46.0,mg,,8.84,g,,0.1,g,65.2,3.411,35.36
1170,0,"Frankfurter or hot dog, reduced fat or light, NFS",Survey,Frankfurters,100,g,,127.0,kcal,,16.3,g,,0.379,g,,0.0,g,,983.0,mg,,46.0,mg,,8.84,g,,0.1,g,65.2,3.411,35.36
1171,0,Beef sausage,Survey,Sausages,100,g,,328.0,kcal,,13.3,g,,1.91,g,,1.0,g,,866.0,mg,,61.0,mg,,3.37,g,,0.0,g,53.2,17.19,13.48
1172,0,"Beef sausage, reduced fat",Survey,Sausages,100,g,,267.0,kcal,,20.9,g,,4.19,g,,0.0,g,,698.0,mg,,82.0,mg,,0.15,g,,0.0,g,83.6,37.71,0.6
1173,0,"Beef sausage, reduced sodium",Survey,Sausages,100,g,,233.0,kcal,,19.9,g,,2.88,g,,0.75,g,,415.0,mg,,39.0,mg,,13.2,g,,0.0,g,79.6,25.92,52.8
1174,0,Beef sausage with cheese,Survey,Sausages,100,g,,332.0,kcal,,13.8,g,,1.85,g,,1.13,g,,946.0,mg,,65.0,mg,,3.4,g,,0.0,g,55.2,16.650000000000002,13.6
1175,0,Blood sausage,Survey,Sausages,100,g,,379.0,kcal,,14.6,g,,3.46,g,,1.29,g,,680.0,mg,,120.0,mg,,1.29,g,,0.0,g,58.4,31.14,5.16
1176,0,Bratwurst,Survey,Sausages,100,g,,333.0,kcal,,13.7,g,,2.63,g,,0.0,g,,846.0,mg,,74.0,mg,,2.85,g,,0.0,g,54.8,23.67,11.4
1177,0,"Bratwurst, with cheese",Survey,Sausages,100,g,,337.0,kcal,,14.2,g,,2.5,g,,0.23,g,,928.0,mg,,77.0,mg,,2.94,g,,0.0,g,56.8,22.5,11.76
1178,0,"Bologna, NFS",Survey,Cold cuts and cured meats,100,g,,281.0,kcal,,10.3,g,,4.59,g,,1.97,g,,1380.0,mg,,92.0,mg,,6.31,g,,0.0,g,41.2,41.31,25.24
1179,0,"Bologna, made from any kind of meat, reduced fat",Survey,Cold cuts and cured meats,100,g,,204.0,kcal,,11.8,g,,0.51,g,,0.0,g,,821.0,mg,,44.0,mg,,5.2,g,,0.0,g,47.2,4.59,20.8
1180,0,"Bologna, made from any kind of meat, reduced sodium",Survey,Cold cuts and cured meats,100,g,,281.0,kcal,,10.3,g,,4.59,g,,1.97,g,,1030.0,mg,,92.0,mg,,6.31,g,,0.0,g,41.2,41.31,25.24
1181,0,"Bologna, made from any kind of meat, reduced fat and reduced sodium",Survey,Cold cuts and cured meats,100,g,,204.0,kcal,,11.8,g,,0.51,g,,0.0,g,,821.0,mg,,44.0,mg,,5.2,g,,0.0,g,47.2,4.59,20.8
1182,0,Turkey or chicken and beef sausage,Survey,Sausages,100,g,,263.0,kcal,,16.5,g,,2.81,g,,0.5,g,,785.0,mg,,76.0,mg,,2.23,g,,0.0,g,66.0,25.29,8.92
1183,0,Chorizo,Survey,Sausages,100,g,,346.0,kcal,,19.3,g,,4.74,g,,0.0,g,,983.0,mg,,107.0,mg,,2.63,g,,0.0,g,77.2,42.66,10.52
1184,0,Head cheese,Survey,Cold cuts and cured meats,100,g,,157.0,kcal,,13.8,g,,1.13,g,,0.0,g,,941.0,mg,,69.0,mg,,0.0,g,,0.0,g,55.2,10.169999999999998,0.0
1185,0,Knockwurst,Survey,Sausages,100,g,,307.0,kcal,,11.1,g,,2.92,g,,0.0,g,,930.0,mg,,60.0,mg,,3.2,g,,0.0,g,44.4,26.28,12.8
1186,0,Mortadella,Survey,Cold cuts and cured meats,100,g,,311.0,kcal,,16.4,g,,3.12,g,,0.0,g,,1250.0,mg,,56.0,mg,,3.05,g,,0.0,g,65.6,28.08,12.2
1187,0,"Pastrami, NFS",Survey,Cold cuts and cured meats,100,g,,147.0,kcal,,21.8,g,,0.145,g,,0.1,g,,1080.0,mg,,68.0,mg,,0.36,g,,0.0,g,87.2,1.305,1.44
1188,0,"Pastrami, made from any kind of meat, reduced fat",Survey,Cold cuts and cured meats,100,g,,115.0,kcal,,18.6,g,,0.27,g,,0.29,g,,853.0,mg,,51.0,mg,,0.64,g,,0.0,g,74.4,2.43,2.56
1189,0,"Pepperoni, NFS",Survey,Cold cuts and cured meats,100,g,,504.0,kcal,,19.2,g,,4.46,g,,0.0,g,,1580.0,mg,,97.0,mg,,1.18,g,,0.0,g,76.8,40.14,4.72
1190,0,"Pepperoni, reduced fat",Survey,Cold cuts and cured meats,100,g,,378.0,kcal,,21.1,g,,4.9,g,,0.26,g,,1760.0,mg,,108.0,mg,,0.72,g,,0.0,g,84.4,44.1,2.88
1191,0,"Pepperoni, reduced sodium",Survey,Cold cuts and cured meats,100,g,,504.0,kcal,,19.2,g,,4.46,g,,0.0,g,,1190.0,mg,,97.0,mg,,1.18,g,,0.0,g,76.8,40.14,4.72
1192,0,Polish sausage,Survey,Sausages,100,g,,337.0,kcal,,12.4,g,,5.38,g,,2.39,g,,1060.0,mg,,73.0,mg,,5.03,g,,0.0,g,49.6,48.42,20.12
1193,0,Italian sausage,Survey,Sausages,100,g,,322.0,kcal,,18.2,g,,4.96,g,,1.46,g,,766.0,mg,,80.0,mg,,2.15,g,,0.0,g,72.8,44.64,8.6
1194,0,"Sausage, NFS",Survey,Sausages,100,g,,325.0,kcal,,18.5,g,,5.12,g,,1.09,g,,814.0,mg,,86.0,mg,,1.42,g,,0.0,g,74.0,46.08,5.68
1195,0,Pork sausage,Survey,Sausages,100,g,,325.0,kcal,,18.5,g,,5.12,g,,1.09,g,,814.0,mg,,86.0,mg,,1.42,g,,0.0,g,74.0,46.08,5.68
1196,0,"Pork sausage, reduced fat",Survey,Sausages,100,g,,267.0,kcal,,20.9,g,,4.19,g,,0.0,g,,698.0,mg,,82.0,mg,,0.15,g,,0.0,g,83.6,37.71,0.6
1197,0,"Pork sausage, reduced sodium",Survey,Sausages,100,g,,233.0,kcal,,19.9,g,,2.88,g,,0.75,g,,415.0,mg,,39.0,mg,,13.2,g,,0.0,g,79.6,25.92,52.8
1198,0,Pork sausage rice links,Survey,Sausages,100,g,,267.0,kcal,,20.9,g,,4.19,g,,0.0,g,,698.0,mg,,82.0,mg,,0.15,g,,0.0,g,83.6,37.71,0.6
